listing_id,title,property_type,district,address,city_province,latitude,longitude,geohash_6,geohash_7,geo_cluster_150m,price_billion,area_sqm,bedrooms,bathrooms,budget_group,price_tier_area,description,balcony,garden,garage,terrace,pool,gym,park,bbq,kids_playground,sports_court,security_24h,reception,elevator,parking,near_metro,near_bus,near_highway,near_school,near_hospital,near_mall,near_market,near_park,river_view,park_view,city_view
42091112,"Bán căn góc TM, Khu A Bộ Công An, 7,5 tỷ, 95m2, trung tâm, thông thoáng, hướng đẹp, sang tên ngay",Căn hộ,Phường An Khánh,"Chung cư Bộ Công An, Đường 3, Phường An Khánh, Hồ Chí Minh",Hồ Chí Minh,10.795063,106.737393,w3gvkv,w3gvkv5,G0555,7.5,95.0,3,2,mid_range,cheap,,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False
44714707,"Độc quyền bán căn hộ Vinhomes Grand Park 1PN + 47m2 view thoáng, nhà mới giá tốt nhất",Căn hộ,Phường Long Bình,"The Origami - Vinhomes Grand Park, Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.842833,106.84353,w3gvxm,w3gvxmc,G0829,2.55,47.0,1,1,affordable,cheap,,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
45223376,"Bán căn hộ tầng 4 CC Tân Hòa Đông P14 Q6 63m2 có SHR chỉ 2,05 tỷ TL",Căn hộ,Phường Phú Lâm,"78, Đường Tân Hòa Đông, Phường Phú Lâm, Hồ Chí Minh",Hồ Chí Minh,10.758682,106.630815,w3gv4q,w3gv4qw,G0267,2.05,63.0,2,1,affordable,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
45202954,"Bán căn hộ Jamona City Quận 7, 2PN 2WC, giá tốt sổ hồng sang tên, full NT, 3.9 tỷ, nhà vuông vức",Căn hộ,Phường Phú Thuận,"Jamona City, Đường Đào Trí, Phường Phú Thuận, Hồ Chí Minh",Hồ Chí Minh,10.736476,106.739972,w3gvhf,w3gvhft,G0144,3.9,73.0,2,2,mid_range,cheap,,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
44894510,"Tân Phú CC Huỳnh Văn Chính SHR 2PN 1WC ban công mát mẻ giá 2,6tỷ",Căn hộ,Phường Tân Phú,"Đường Huỳnh Văn Chính, Phường Tân Phú, Hồ Chí Minh",Hồ Chí Minh,10.781382,106.641241,w3gv6d,w3gv6dt,G0429,2.6,44.0,2,1,affordable,cheap,,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False
45202949,"Bán căn hộ view sông 2PN2WC, Jamona City Quận 7, 4.1 tỷ full NT đẹp, nhà mới tinh, sổ hồng sang tên",Căn hộ,Phường Phú Thuận,"Jamona City, Đường Đào Trí, Phường Phú Thuận, Hồ Chí Minh",Hồ Chí Minh,10.73605,106.739446,w3gvhf,w3gvhfm,G0144,4.1,73.0,2,2,mid_range,cheap,,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
44552020,The Crest - Bán 2PN view Bason và Q1 - Giá rẻ nhất dự án - Bàn giao full nội thất - Giá chỉ 21.5tỷ,Căn hộ,Phường An Khánh,"The Crest Residence, Đường Đại Lộ Vòng Cung, Phường An Khánh, Hồ Chí Minh",Hồ Chí Minh,10.779019,106.715608,w3gvk6,w3gvk67,G0408,21.5,81.0,2,2,luxury,premium,,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
45202945,"Căn góc Jamona 2PN 2WC full nội thất, giá tốt nhất khu vực, sổ hồng sang tên, 3.95 tỷ",Căn hộ,Phường Phú Thuận,"Jamona City, Đường Đào Trí, Phường Phú Thuận, Hồ Chí Minh",Hồ Chí Minh,10.735909,106.739979,w3gvhf,w3gvhfm,G0144,3.95,73.0,2,2,mid_range,cheap,,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
44849133,Sổ hồng bán căn 59m2 2PN 2WC - view hồ bơi tháp vip D - Sẵn gói nội thất WestGate - LH 0899 996 ***,Căn hộ,Xã Tân Nhựt,"Westgate, Đường Tân Túc, Xã Tân Nhựt, Hồ Chí Minh",Hồ Chí Minh,10.68701,106.5854,w3guc3,w3guc3t,G0067,2.72,59.0,2,2,affordable,cheap,,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
45175379,Bán căn 3PN góc - 121m2 giá 65 tỷ allin tòa SEA tại Grand Marina SaiGon,Căn hộ,Phường Sài Gòn,"Grand Marina Saigon, Phố Tôn Đức Thắng, Phường Sài Gòn, Hồ Chí Minh",Hồ Chí Minh,21.028949,105.852447,w3gvk4,w3gvk4j,G0405,65.0,121.0,3,2,luxury,premium,,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False
44150180,"Bán căn hộ block D cao cấp nhất MT, tặng nội thất đẹp view sông tầng đẹp, sổ sẵn chỉ 3,4 tỷ",Căn hộ,Phường Long Trường,"Chung cư MT Eastmark City, Đường Trường Lưu, Phường Long Trường, Hồ Chí Minh",Hồ Chí Minh,10.798923,106.827921,w3gvqv,w3gvqvv,G0592,3.4,65.2,2,1,mid_range,cheap,,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
43845012,"Bán căn hộ 2PN + 1WC tại Masteri Centre Point, 3,9 tỷ, view hồ bơi",Căn hộ,Phường Long Bình,"Masteri Centre Point, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.841179,106.839249,w3gvxj,w3gvxjt,G0804,3.9,54.0,2,1,mid_range,mid,,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False
44967290,Giá siêu tốt studio Vinhomes Grand Park 1tỷ850 sẵn sổ full nội thất,Căn hộ,Phường Tăng Nhơn Phú,"The Rainbow - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Tăng Nhơn Phú, Hồ Chí Minh",Hồ Chí Minh,10.836994,106.838813,w3gvxh,w3gvxhv,G0804,1.85,31.0,1,1,affordable,cheap,,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False
43513035,"Căn hộ 1PN + 1, DT sàn 60,9m2, bán tại MT Eastmark City, 3 tỷ090, view đẹp, uy tín, sổ hồng riêng",Căn hộ,Phường Long Trường,"Chung cư MT Eastmark City, Đường Trường Lưu, Phường Long Trường, Hồ Chí Minh",Hồ Chí Minh,10.80079,106.82179,w3gvqy,w3gvqy1,G0613,3.09,60.9,2,1,mid_range,cheap,,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False
45059343,"Quá rẻ - căn hộ River Panorama 2PN, 2WC full nội thất mới 100% - đã nhận sổ hồng - giá chỉ 4,75 tỷ",Căn hộ,Phường Phú Thuận,"River Panorama, Đường Hoàng Quốc Việt, Phường Phú Thuận, Hồ Chí Minh",Hồ Chí Minh,10.714133,106.737887,w3guuy,w3guuyk,G0098,4.75,65.0,2,2,mid_range,cheap,,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
44404341,"Bán nhanh căn 1PN +1 dự án Glory Hieghts view đẹp thuộc KĐT Vinhomes GP giá chỉ 2,83 tỷ - CK 23,5%",Căn hộ,Phường Long Bình,"Glory Heights - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.836152,106.848138,w3gvxk,w3gvxks,G0786,2.83,51.8,1,1,affordable,cheap,,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
44404628,"Chính chủ bán căn hộ Glory Heights 2PN + 1 69,2m2 tầng đẹp, view đẹp giá chỉ 4,1 tỷ - CK 23,5%",Căn hộ,Phường Long Bình,"Glory Heights - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.892004,106.833581,w3gvzn,w3gvznc,G1012,4.1,69.2,3,2,mid_range,mid,,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
44697172,"Chính chủ ngộp bank bán gấp căn 2PN - 2WC Privia giá 4.180 tỷ tốt nhất, cam kết giá thật",Căn hộ,Phường An Lạc,"The Privia, Đường An Dương Vương, Phường An Lạc, Hồ Chí Minh",Hồ Chí Minh,10.734362,106.620577,w3gv44,w3gv44n,G0139,4.18,66.0,2,2,mid_range,cheap,,False,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False
44406217,"Giảm giá bán nhanh 1PN + 1, 1WC view đẹp thuộc The Beverly Solari, giá chỉ 2,68 tỷ bao thuế phí",Căn hộ,Phường Long Bình,"The Beverly Solari - Vinhomes Grand Park, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.84387,106.8457,w3gvxq,w3gvxq4,G0835,2.68,46.5,1,1,affordable,cheap,,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False
44404468,"Giảm giá bán gấp 2PN - 2WC view đẹp chỉ 3,39 tỷ, phân khu Glory Heights - Vinhomes Grand Park",Căn hộ,Phường Long Bình,"Glory Heights - Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.892289,106.83357,w3gvzn,w3gvznc,G1012,3.39,59.1,2,2,mid_range,cheap,,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
45019830,Chính chủ bán chung cư Prosper tầng cao bao sổ hồng,Căn hộ,Phường Đông Hưng Thuận,"Prosper Plaza, Đường Phan Văn Hớn, Phường Đông Hưng Thuận, Hồ Chí Minh",Hồ Chí Minh,10.828163,106.622564,w3gvd7,w3gvd70,G0745,3.35,65.0,2,2,mid_range,mid,,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False
44403119,"Giảm giá bán nhanh - Căn hộ 2PN2WC The Origami - VHGP tầng đẹp, view đẹp giá 2,98 tỷ bao thuế phí",Căn hộ,Phường Long Bình,"The Origami - Vinhomes Grand Park, Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.847484,106.840618,w3gvxn,w3gvxnw,G0853,2.98,59.2,2,2,affordable,cheap,,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
45189689,"Bán căn 1PN full nội thất chuẩn Marriott - 20,6 tỷ all in tại Grand Marina SG",Căn hộ,Phường Sài Gòn,"Grand Marina Saigon, Phố Tôn Đức Thắng, Phường Sài Gòn, Hồ Chí Minh",Hồ Chí Minh,10.778844,106.707011,w3gvk4,w3gvk4j,G0405,20.6,58.1,1,1,luxury,cheap,,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False
45220208,"Diamond Riverside Quận 8 | Căn góc yên tĩnh, lầu cao",Căn hộ,Phường Bình Phú,"Diamond Riverside, Đường Võ Văn Kiệt, Phường Bình Phú, Hồ Chí Minh",Hồ Chí Minh,10.729842,106.62393,w3gv43,w3gv433,G0124,3.45,73.5,2,2,mid_range,cheap,,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
41811080,Chuyển nhượng căn 4PN The River đã có sổ - View trực diện sông vĩnh viễn - Thang máy riêng,Căn hộ,Phường An Khánh,"The River Thủ Thiêm, Phường An Khánh, Hồ Chí Minh",Hồ Chí Minh,10.782264,106.719113,w3gvk6,w3gvk6y,G0431,48.0,202.0,4,3,luxury,premium,,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
45135899,"Căn hộ 2PN Đông Nam - sẵn HĐ thuê 14 triệu/tháng. Tháp City 2,820 tỷ Full",Căn hộ,Phường Đông Hòa,"Bcons City, Đường Thống Nhất, Phường Đông Hòa, Hồ Chí Minh",Hồ Chí Minh,10.891381,106.801571,w3gvyq,w3gvyqd,G1009,2.82,47.0,2,0,affordable,cheap,,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
45007050,"Giảm 400tr bán chung cư Hùng Vương - Đường Tản Đà, Phường 11, Quận 5 - sổ hồng đầy đủ",Căn hộ,Phường Chợ Lớn,"Đường Tản Đà, Phường Chợ Lớn, Hồ Chí Minh",Hồ Chí Minh,10.753484,106.664436,w3gv5j,w3gv5jw,G0231,3.05,63.1,2,2,mid_range,premium,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False
44742649,Vinhome Golden River Bán 3PN 2WC sổ sẵn nhà nguyên bản từ chủ đầu tư,Căn hộ,Phường Sài Gòn,"Vinhomes Golden River Ba Son, Phố Tôn Đức Thắng, Phường Sài Gòn, Hồ Chí Minh",Hồ Chí Minh,10.784059,106.703762,w3gvk5,w3gvk55,G0447,22.7,110.0,3,2,luxury,cheap,,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False
42578626,The River Thu Thiem - chuyển nhượng 2PN view trực diện sông & Landmark đẹp nhất dự án - Đã có sổ,Căn hộ,Phường An Khánh,"The River Thủ Thiêm, Phường An Khánh, Hồ Chí Minh",Hồ Chí Minh,10.782362,106.718961,w3gvk6,w3gvk6y,G0431,18.0,94.0,2,2,luxury,mid,,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
44466821,Giảm 300tr căn hộ cc mặt tiền đường Nguyễn Đình Chính - trung tâm Q Phú Nhuận,Căn hộ,Phường Phú Nhuận,"Đường Nguyễn Đình Chính, Phường Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.795548,106.675272,w3gv7m,w3gv7mq,G0566,4.1,66.0,2,1,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
44709669,"Bán căn CC shophouse 2 mặt tiền giá tốt ngay City Garden, view Landmark 81 - SHR giá 8,5 tỷ (TL)",Căn hộ,Phường Thạnh Mỹ Tây,"Đường Ngô Tất Tố, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Hồ Chí Minh,10.792663,106.71158,w3gvkk,w3gvkk9,G0531,8.5,72.0,2,1,luxury,mid,,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True
45137809,"Căn 1PN tầng trung 2,450 tỷ full tháp Bcons City - sẵn HĐ thuê 10 triệu/tháng",Căn hộ,Phường Đông Hòa,"Bcons City, Đường Thống Nhất, Phường Đông Hòa, Hồ Chí Minh",Hồ Chí Minh,10.891207,106.801619,w3gvyq,w3gvyqd,G1009,2.45,33.0,1,0,affordable,cheap,,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
44256714,"CC A7 Bắc Đinh Bộ Lĩnh, căn góc 2PN lầu 2 ban công đẹp, giá 1,75 tỷ, LH: 0983 456 *** Mr. Trí",Căn hộ,Phường Bình Thạnh,"184 , Phố Nguyễn Xí, Phường Bình Thạnh, Hồ Chí Minh",Hồ Chí Minh,10.815126,106.707403,w3gvs0,w3gvs0v,G0707,1.75,57.0,2,1,affordable,cheap,,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
43827262,"Bán căn góc CC 1A1B Nguyễn Đình Chiểu, trung tâm Quận 1, sổ hồng riêng full nội thất",Căn hộ,Phường Tân Định,"Đường Nguyễn Đình Chiểu, Phường Tân Định, Hồ Chí Minh",Hồ Chí Minh,10.787437,106.69841,w3gv7g,w3gv7gz,G0480,3.5,46.0,1,1,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False
44186833,Giảm 350tr căn 2PN - 2WC - CC Khánh Hội 2 (Bến Vân Đồn) - Q 4 - SHR,Căn hộ,Phường Vĩnh Hội,"Chung cư Khánh Hội 2, Đường Bến Vân Đồn, Phường Vĩnh Hội, Hồ Chí Minh",Hồ Chí Minh,10.755333,106.69101,w3gv5v,w3gv5vf,G0242,5.24,82.5,2,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
45110563,"Độc quyền CHCC duy nhất tại Ngô Tất Tố, Bình Thạnh - 2PN, 1WC - sổ hồng riêng - giá 4,2 tỷ (TL)",Căn hộ,Phường Thạnh Mỹ Tây,"Đường Ngô Tất Tố, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Hồ Chí Minh,10.792346,106.712012,w3gvkk,w3gvkk9,G0531,4.2,67.2,2,1,mid_range,cheap,,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False
44416135,"Giảm mạnh 500 tr bán nhanh CHCC Quận 1 Đường Bùi Viện, P. Phạm Ngũ Lão - SHR giá 1.9 tỷ (TL)",Căn hộ,Phường Bến Thành,"Đường Bùi Viện, Phường Bến Thành, Hồ Chí Minh",Hồ Chí Minh,10.766959,106.692727,w3gv7b,w3gv7b5,G0327,1.9,35.0,1,1,affordable,cheap,,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
44742828,Bán gấp trả nợ ngân hàng giảm 500tr bán nhanh căn hộ MT Ký Con Q1,Căn hộ,Phường Sài Gòn,"Đường Ký Con, Phường Sài Gòn, Hồ Chí Minh",Hồ Chí Minh,10.766956,106.698643,w3gv7b,w3gv7bp,G0329,3.0,50.0,0,0,affordable,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
43284851,"Duy nhất căn hộ 3PN The Beverly view sông ĐN rẻ nhất thị trường, DT 100m2 giá chỉ 7,6 tỷ All in",Căn hộ,Phường Long Bình,"The Beverly - Vinhomes Grand Park, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.843865,106.845703,w3gvxq,w3gvxq4,G0835,7.6,100.7,3,2,mid_range,premium,,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,False
43825788,"Bán nhanh 3PN - tầng 2x view trực diện sông - The Beverly căn góc giá siêu rẻ 7,5 tỷ all in",Căn hộ,Phường Long Bình,"The Beverly - Vinhomes Grand Park, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.8578,106.835856,w3gvz0,w3gvz0e,G0909,7.5,100.7,3,2,mid_range,premium,,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False
45219753,"Bán gấp căn hộ 2PN + full nội thất, view hồ bơi - The Beverly Solari - Vinhomes Grand Park 3,69 tỷ",Căn hộ,Phường Long Bình,"The Beverly Solari - Vinhomes Grand Park, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,21.028949,105.852447,w3gvxq,w3gvxq4,G0835,3.69,69.0,2,2,mid_range,mid,,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False
45219725,"Bán gấp căn hộ 2 phòng ngủ + 1 tại The Origami, Vinhomes Grand Park, view siêu đẹp",Căn hộ,Phường Long Bình,"The Origami - Vinhomes Grand Park, Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.843164,106.84307,w3gvxm,w3gvxmb,G0829,3.42,69.2,2,2,mid_range,cheap,,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
45219182,"Giá siêu rẻ 2PN Origami Vinhomes Grand Park chỉ 2,95 tỷ mua là lời 0778 973 ***",Căn hộ,Phường Long Bình,"The Origami - Vinhomes Grand Park, Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.843164,106.84307,w3gvxm,w3gvxmb,G0829,2.95,59.0,2,2,affordable,cheap,,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
43839734,Chính chủ bán 3PN3WC hỗ trợ vay 2 tỷ nhà mới view trực diện hồ bơi ốc đảo ngay Vincom Dĩ An,Căn hộ,Phường Dĩ An,"Charm City , Đường ĐT 743, Phường Dĩ An, Hồ Chí Minh",Hồ Chí Minh,10.90665,106.742,w3gyhc,w3gyhcr,G1025,3.1,96.5,3,3,mid_range,mid,,True,True,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False
45217838,Sang nhượng căn 2PN - 59m2 view hồ bơi lầu đẹp tháp B2 Westgate An Gia,Căn hộ,Xã Tân Nhựt,"Westgate, Đường Tân Túc, Xã Tân Nhựt, Hồ Chí Minh",Hồ Chí Minh,10.686725,106.585609,w3guc3,w3guc3m,G0067,2.73,59.0,2,2,affordable,mid,,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
44018090,Cần tiền bán gấp căn hộ chung cư Thế Kỷ 21 - Tân Cảng Bình Thạnh,Căn hộ,Phường Thạnh Mỹ Tây,"Chung cư Thế Kỷ 21, Đường Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Hồ Chí Minh,10.808765,106.712676,w3gvkr,w3gvkr9,G0682,5.2,75.0,2,1,mid_range,cheap,,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False
45216684,"Sổ hồng sẵn, căn 1 phòng ngủ full nội thất giá 9 tỷ all in",Căn hộ,Phường Bình Trưng,"Lumiere Riverside, Đường Võ Nguyên Giáp, Phường Bình Trưng, Hồ Chí Minh",Hồ Chí Minh,10.80438,106.749725,w3gvmn,w3gvmnu,G0643,9.0,43.2,1,1,luxury,mid,,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False
45217453,Bán căn góc dự án Dlusso Emerald,Căn hộ,Phường Bình Trưng,"Block A, 5.02, Căn hộ D’Lusso, Đường Nguyễn Thị Định, Phường Bình Trưng, Hồ Chí Minh",Hồ Chí Minh,10.789773,106.75522,w3gvmk,w3gvmk0,G0507,6.78,68.5,2,2,mid_range,cheap,,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False
45209882,"Bán căn pool villa 4PN - 1PN Maid - 6WC - 325m2 tại DEFINE chỉ 44,9tỷ",Căn hộ,Phường Cát Lái,"Căn hộ DEFINE , Đường Số 60 - TML, Phường Cát Lái, Hồ Chí Minh",Hồ Chí Minh,10.779155,106.75673,w3gvm6,w3gvm63,G0409,44.9,325.0,4,6,luxury,premium,,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
44794760,"Chính chủ bán căn hộ Cosmo City, 8,7 tỷ, 129m2, 3PN, 2WC, Q7, full nội thất xịn",Căn hộ,Phường Tân Mỹ,"Căn hộ Cosmo City, Đường Nguyễn Thị Thập, Phường Tân Mỹ, Hồ Chí Minh",Hồ Chí Minh,10.738248,106.720792,w3gvh6,w3gvh6z,G0153,8.7,129.0,3,2,luxury,mid,,True,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False
43999966,"Bán căn 1PN +, giá 2.5 tỷ, DT 47m2, view nhìn trực diện vườn Nhật, tòa S6 khu Origami - Vinhomes Q9",Căn hộ,Phường Long Bình,"The Origami - Vinhomes Grand Park, Đường Phước Thiện, Phường Long Bình, Hồ Chí Minh",Hồ Chí Minh,10.842336,106.843046,w3gvxm,w3gvxmb,G0829,2.5,47.0,1,1,affordable,cheap,,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
44416443,Bán gấp căn hộ 1PN Grand Marina Saigon (Marriott Q1). Giá rẻ nhất thị trường,Căn hộ,Phường Sài Gòn,"Grand Marina Saigon, Phố Tôn Đức Thắng, Phường Sài Gòn, Hồ Chí Minh",Hồ Chí Minh,10.780663,106.707572,w3gvk4,w3gvk4w,G0422,21.0,63.5,1,1,luxury,cheap,,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False
44400338,"Phòng kinh doanh Vista Verde: Căn góc 2PN 89,1m² - Sổ hồng - Độc quyền - Giá 8 tỷ bao hết!",Căn hộ,Phường Cát Lái,"Vista Verde, Đường Phan Văn Đáng, Phường Cát Lái, Hồ Chí Minh",Hồ Chí Minh,10.775614,106.755862,w3gvm3,w3gvm39,G0392,8.0,66.0,2,2,mid_range,cheap,,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
45080633,"Chính chủ bán căn 2pn, hướng mát, nhà sạch. LH 0909 456 ***",Căn hộ,Xã Bình Chánh,"HQC Plaza, Đường Nguyễn Văn Linh, Xã Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,10.69362,106.6094,w3gucf,w3gucfw,G0073,1.15,51.0,2,2,affordable,cheap,,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
43688714,"Độc quyền bán nhanh 2PN view sông trực diện Lumiere Riverside, sẵn hợp đồng thuê giá cao, sẵn sổ",Căn hộ,Phường Bình Trưng,"Lumiere Riverside, Đường Võ Nguyên Giáp, Phường Bình Trưng, Hồ Chí Minh",Hồ Chí Minh,10.804215,106.749081,w3gvmn,w3gvmnu,G0643,13.0,75.0,2,2,luxury,mid,,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False
45073124,"HQC Hóc Môn căn 56m2, 2PN giá 1.150 tỷ, nhận nhà ở ngay. ĐT 0909 456 ***",Căn hộ,Xã Xuân Thới Sơn,"HQC Hóc Môn, Đường Nguyễn Thị Sóc, Xã Xuân Thới Sơn, Hồ Chí Minh",Hồ Chí Minh,10.860749,106.60257,w3gvcc,w3gvcc1,G0921,1.15,56.0,2,1,affordable,cheap,,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False
45042196,"Giảm mạnh 800tr bán CHCC mặt tiền Đinh Tiên Hoàng, Q1 - 2PN, 3WC - sổ hồng đầy đủ - giá 6,2 tỷ (TL)",Căn hộ,Phường Tân Định,"Đường Đinh Tiên Hoàng, Phường Tân Định, Hồ Chí Minh",Hồ Chí Minh,10.789237,106.699083,w3gv7u,w3gv7up,G0499,6.2,59.0,2,3,mid_range,cheap,,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
44432528,"Giảm 500tr - Bán gấp căn hộ CC Nguyễn Thiện Thuật Q3 - giá 2 tỷ 1 - 1PN, SHR",Căn hộ,Phường Bàn Cờ,"Phố Nguyễn Thiện Thuật, Phường Bàn Cờ, Hồ Chí Minh",Hồ Chí Minh,10.769001,106.678705,w3gv78,w3gv783,G0350,2.1,35.6,1,1,affordable,cheap,,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False
