result_set_id,user_id,session_id,timestamp,algorithm_version,raw_query,inferred_intent,budget_group,filter_district,filter_price_max,filter_bedrooms,listing_id,retrieval_rank,score,matched_features,partial_match_features,llm_chosen,llm_rank,explanation,comparison,model_name
rs_300022,usr_1008,sess_1008_1,2026-03-01T15:40:24Z,ward_tiered_v3,tìm nhà đất Xã Nhà Bè rẻ một chút gần trường học,buy_for_living,affordable,Xã Nhà Bè,2.7,2,44887604,7,0.57,,,0,,,,
rs_300022,usr_1008,sess_1008_1,2026-03-01T15:40:24Z,ward_tiered_v3,tìm nhà đất Xã Nhà Bè rẻ một chút gần trường học,buy_for_living,affordable,Xã Nhà Bè,2.7,2,39465019,8,0.569,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300022,usr_1008,sess_1008_1,2026-03-01T15:40:24Z,ward_tiered_v3,tìm nhà đất Xã Nhà Bè rẻ một chút gần trường học,buy_for_living,affordable,Xã Nhà Bè,2.7,2,43197023,9,0.552,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45215996,0,0.805,near_school,,1,0.0,"Nhà đất tại Phường Bảy Hiền, 2.1 tỷ, 2PN — hợp vì near_school.",,template_v1
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44456711,1,0.751,near_school|park|near_hospital,kids_playground~park,1,1.0,"Căn hộ tại Phường Bảy Hiền, 2.75 tỷ, 2PN — hợp vì near_school, park, near_hospital.",,template_v1
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45204859,2,0.697,,,1,2.0,"Nhà đất tại Phường Bảy Hiền, 2.8 tỷ, 2PN — hợp vì vị trí và tầm giá phù hợp.",,template_v1
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45221253,3,0.701,,,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45172574,4,0.589,near_school,,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44943702,5,0.549,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44350421,6,0.561,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,43817305,7,0.521,near_school|park,kids_playground~park,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44113870,8,0.495,near_school|near_hospital,,0,,,,
rs_300023,usr_1009,sess_1009_0,2026-03-11T02:54:43Z,ward_tiered_v3,nhà đất Phường Bảy Hiền giá rẻ cho vợ chồng mới cưới,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45151240,9,0.468,,,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45088537,0,0.665,near_school,,1,0.0,"Nhà đất tại Phường Phú Thuận, 4.29 tỷ, 2PN — hợp vì near_school.",,template_v1
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45075295,1,0.654,near_school,,1,1.0,"Nhà đất tại Phường Phú Thuận, 4.29 tỷ, 2PN — hợp vì near_school.",,template_v1
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45028627,2,0.646,near_school,,1,2.0,"Nhà đất tại Phường Phú Thuận, 4.29 tỷ, 2PN — hợp vì near_school.",,template_v1
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,44960399,3,0.605,near_school,,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,44958250,4,0.602,near_school,,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,44694604,5,0.584,near_school,,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45143212,6,0.555,near_school|near_hospital,,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,43832511,7,0.525,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45193147,8,0.555,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300024,usr_1009,sess_1009_0,2026-03-05T05:37:59Z,ward_tiered_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,3.0,2,45202954,9,0.535,kids_playground|park,,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45215996,0,0.826,near_school,,1,0.0,"Nhà đất tại Phường Bảy Hiền, 2.1 tỷ, 2PN — hợp vì near_school.",,template_v1
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44456711,1,0.747,near_school|park|near_hospital,kids_playground~park,1,1.0,"Căn hộ tại Phường Bảy Hiền, 2.75 tỷ, 2PN — hợp vì near_school, park, near_hospital.",,template_v1
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45204859,2,0.689,,,1,2.0,"Nhà đất tại Phường Bảy Hiền, 2.8 tỷ, 2PN — hợp vì vị trí và tầm giá phù hợp.",,template_v1
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45221253,3,0.673,,,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45172574,4,0.581,near_school,,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44943702,5,0.533,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44350421,6,0.551,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,43817305,7,0.499,near_school|park,kids_playground~park,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,44113870,8,0.47,near_school|near_hospital,,0,,,,
rs_300025,usr_1009,sess_1009_0,2026-02-09T17:18:34Z,ward_tiered_v3,tìm nhà đất Phường Bảy Hiền giá tốt gần trường học,buy_for_living,affordable,Phường Bảy Hiền,3.0,2,45151240,9,0.469,,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45019830,0,0.992,parking|near_metro,,1,0.0,"Căn hộ tại Phường Đông Hưng Thuận, 3.35 tỷ, 2PN — hợp vì parking, near_metro.",,template_v1
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,44766282,1,0.873,parking,,1,1.0,"Nhà đất tại Phường Đông Hưng Thuận, 5.8 tỷ, 4PN — hợp vì parking.",,template_v1
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45098440,2,0.881,parking,,1,2.0,"Nhà đất tại Phường Đông Hưng Thuận, 3.85 tỷ, 2PN — hợp vì parking.",,template_v1
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45153043,3,0.866,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45070787,4,0.85,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45234641,5,0.846,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45084852,6,0.812,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45186848,7,0.824,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45093850,8,0.83,parking,,0,,,,
rs_300026,usr_1010,sess_1010_0,2026-03-14T04:32:32Z,ward_tiered_v3,căn hộ Phường Đông Hưng Thuận giá vừa phải cho thuê gần metro,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45235016,9,0.833,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45019830,0,0.986,parking|near_metro,,1,0.0,"Căn hộ tại Phường Đông Hưng Thuận, 3.35 tỷ, 2PN — hợp vì parking, near_metro.",,template_v1
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,44766282,1,0.886,parking,,1,1.0,"Nhà đất tại Phường Đông Hưng Thuận, 5.8 tỷ, 4PN — hợp vì parking.",,template_v1
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45098440,2,0.898,parking,,1,2.0,"Nhà đất tại Phường Đông Hưng Thuận, 3.85 tỷ, 2PN — hợp vì parking.",,template_v1
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45153043,3,0.877,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45070787,4,0.841,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45234641,5,0.824,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45084852,6,0.825,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45186848,7,0.826,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45093850,8,0.83,parking,,0,,,,
rs_300027,usr_1010,sess_1010_0,2026-02-23T04:22:03Z,ward_tiered_v3,"cần thuê căn hộ Phường Đông Hưng Thuận full nội thất, ổn định",rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45235016,9,0.83,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45019830,0,1.013,parking|near_metro,,1,0.0,"Căn hộ tại Phường Đông Hưng Thuận, 3.35 tỷ, 2PN — hợp vì parking, near_metro.",,template_v1
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,44766282,1,0.869,parking,,1,1.0,"Nhà đất tại Phường Đông Hưng Thuận, 5.8 tỷ, 4PN — hợp vì parking.",,template_v1
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45098440,2,0.861,parking,,1,2.0,"Nhà đất tại Phường Đông Hưng Thuận, 3.85 tỷ, 2PN — hợp vì parking.",,template_v1
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45153043,3,0.871,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45070787,4,0.836,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45234641,5,0.831,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45084852,6,0.811,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45186848,7,0.816,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45093850,8,0.822,parking,,0,,,,
rs_300028,usr_1010,sess_1010_0,2026-03-08T16:17:25Z,ward_tiered_v3,thuê căn hộ Phường Đông Hưng Thuận 2 phòng ngủ giá hợp lý,rent,mid_range,Phường Đông Hưng Thuận,6.7,1,45235016,9,0.824,parking,,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,45012434,0,0.825,near_school,,1,0.0,"Nhà đất tại Phường Cát Lái, 10.29 tỷ, 4PN — hợp vì near_school.",,template_v1
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,44971549,1,0.789,near_school,,1,1.0,"Nhà đất tại Phường Cát Lái, 10.0 tỷ, 4PN — hợp vì near_school.",,template_v1
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,44607260,2,0.783,near_school,,1,2.0,"Nhà đất tại Phường Cát Lái, 10.0 tỷ, 4PN — hợp vì near_school.",,template_v1
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,44900791,3,0.806,near_school,,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,44400867,4,0.786,kids_playground,park~kids_playground,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,43849134,5,0.783,kids_playground,park~kids_playground,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,45011469,6,0.789,kids_playground,park~kids_playground,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,45173212,7,0.69,,,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,44708079,8,0.672,,,0,,,,
rs_300029,usr_1011,sess_1011_0,2026-04-12T23:37:14Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Cát Lái rẻ một chút,rent,luxury,Phường Cát Lái,24.4,3,45155379,9,0.681,,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,44193699,0,0.922,near_school|kids_playground|park,,1,0.0,"Căn hộ tại Phường Long Bình, 9.0 tỷ, 3PN — hợp vì near_school, kids_playground, park.",,template_v1
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,45250823,1,0.917,near_school|kids_playground|park,,1,1.0,"Căn hộ tại Phường Long Bình, 8.5 tỷ, 3PN — hợp vì near_school, kids_playground, park.",,template_v1
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,44283417,2,0.935,near_school|kids_playground|park,,1,2.0,"Căn hộ tại Phường Long Bình, 8.4 tỷ, 3PN — hợp vì near_school, kids_playground, park.",,template_v1
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,44755067,3,0.905,near_school|kids_playground|park,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,43874379,4,0.928,near_school|kids_playground|park,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,44475272,5,0.905,near_school|park,kids_playground~park,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,44034581,6,0.89,near_school|kids_playground|park,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,43960856,7,0.886,near_school|kids_playground|park,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,43284851,8,0.88,near_school|kids_playground|park,,0,,,,
rs_300030,usr_1011,sess_1011_0,2026-02-19T03:51:31Z,ward_tiered_v3,"cần thuê căn hộ Phường Long Bình full nội thất, sang trọng",rent,luxury,Phường Long Bình,24.4,3,43825788,9,0.869,near_school|kids_playground|park,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45171748,0,0.837,near_school|park,kids_playground~park,1,0.0,"Nhà đất tại Phường Tân Định, 7.95 tỷ, 4PN — hợp vì near_school, park.",,template_v1
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45105861,1,0.711,park,kids_playground~park,1,1.0,"Nhà đất tại Phường Tân Định, 8.35 tỷ, 3PN — hợp vì park.",,template_v1
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45042196,2,0.699,,,1,2.0,"Căn hộ tại Phường Tân Định, 6.2 tỷ, 2PN — hợp vì vị trí và tầm giá phù hợp.",,template_v1
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45076045,3,0.676,,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45237769,4,0.699,,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45124353,5,0.671,,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45037091,6,0.688,,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,43827262,7,0.658,near_school|near_hospital,,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45192150,8,0.653,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300031,usr_1012,sess_1012_1,2026-03-22T02:10:48Z,ward_tiered_v3,tìm phòng nhà đất ở Phường Tân Định giá rẻ,rent,mid_range,Phường Tân Định,7.6,2,45093806,9,0.643,,,0,,,,
rs_300032,usr_1012,sess_1012_0,2026-03-17T07:45:02Z,ward_tiered_v3,căn hộ Phường Phú Thuận giá mềm cho thuê gần metro,rent,mid_range,Phường Phú Thuận,7.6,2,45227501,0,0.944,near_school|park|near_hospital,kids_playground~park,1,0.0,"Căn hộ tại Phường Phú Thuận, 4.99 tỷ, 2PN — hợp vì near_school, park, near_hospital.",,template_v1
rs_300032,usr_1012,sess_1012_0,2026-03-17T07:45:02Z,ward_tiered_v3,căn hộ Phường Phú Thuận giá mềm cho thuê gần metro,rent,mid_range,Phường Phú Thuận,7.6,2,45143212,1,0.862,near_school|near_hospital,,1,1.0,"Nhà đất tại Phường Phú Thuận, 5.4 tỷ, 4PN — hợp vì near_school, near_hospital.",,template_v1
